LawID,Angle_Deg,Skew_Deg,Fx_mm,Fy_mm,Fz_mm,Velocity_m_s,El_1_us,El_2_us,El_3_us,El_4_us,El_5_us,El_6_us,El_7_us,El_8_us,El_9_us,El_10_us,El_11_us,El_12_us,El_13_us,El_14_us,El_15_us,El_16_us,El_17_us,El_18_us,El_19_us,El_20_us,El_21_us,El_22_us,El_23_us,El_24_us,El_25_us,El_26_us,El_27_us,El_28_us,El_29_us,El_30_us,El_31_us,El_32_us,El_33_us,El_34_us,El_35_us,El_36_us,El_37_us,El_38_us,El_39_us,El_40_us,El_41_us,El_42_us,El_43_us,El_44_us,El_45_us,El_46_us,El_47_us,El_48_us,El_49_us,El_50_us,El_51_us,El_52_us,El_53_us,El_54_us,El_55_us,El_56_us,El_57_us,El_58_us,El_59_us,El_60_us,El_61_us,El_62_us,El_63_us,El_64_us
39,45.0,0.0,62.904869416662486,1.4999999999999998,50.0,3240.0,0.28526241781114586,0.2888508089040706,0.2888508089040706,0.28526241781114586,0.2521090486824107,0.2557105689285702,0.2557105689285702,0.2521090486824107,0.2164916217029818,0.22010588978290524,0.22010588978290524,0.2164916217029818,0.1783681607269791,0.18199478177572942,0.18199478177572942,0.1783681607269791,0.13769737224441958,0.14133593826335647,0.14133593826335647,0.13769737224441958,0.09443872450233773,0.09808881481426912,0.09808881481426912,0.09443872450233773,0.048552525577384556,0.052213707323419165,0.052213707323419165,0.048552525577384556,0.0,0.003671828676030911,0.003671828676030911,0.0,0.28526241781114586,0.2888508089040706,0.2888508089040706,0.28526241781114586,0.2521090486824107,0.2557105689285702,0.2557105689285702,0.2521090486824107,0.2164916217029818,0.22010588978290524,0.22010588978290524,0.2164916217029818,0.1783681607269791,0.18199478177572942,0.18199478177572942,0.1783681607269791,0.13769737224441958,0.14133593826335647,0.14133593826335647,0.13769737224441958,0.09443872450233773,0.09808881481426912,0.09808881481426912,0.09443872450233773,0.048552525577384556,0.052213707323419165,0.052213707323419165,0.048552525577384556,0.0,0.003671828676030911,0.003671828676030911,0.0
40,45.0,5.0,62.71460432124977,5.857787137382908,50.0,3240.0,0.28955641926857734,0.30877755243142885,0.32442094588832737,0.33648057347586546,0.2557954646531215,0.27508651888531094,0.2907868627203285,0.30289042089904633,0.21956809861433318,0.23892702656882406,0.25468265214158287,0.2668288530833329,0.180832582447384,0.2002572646862606,0.2160664445801161,0.22825395508168356,0.1395478664497371,0.15903611366806897,0.1748970635058369,0.18712450639242278,0.09567366851515906,0.11522322399534697,0.1311341044433086,0.1434000601172717,0.049170551647822545,0.06877909393541613,0.08473801288784347,0.09704102101702337,0.0,0.019665145790108186,0.03567016072566551,0.048008722064405304,0.28955641926857734,0.30877755243142885,0.32442094588832737,0.33648057347586546,0.2557954646531215,0.27508651888531094,0.2907868627203285,0.30289042089904633,0.21956809861433318,0.23892702656882406,0.25468265214158287,0.2668288530833329,0.180832582447384,0.2002572646862606,0.2160664445801161,0.22825395508168356,0.1395478664497371,0.15903611366806897,0.1748970635058369,0.18712450639242278,0.09567366851515906,0.11522322399534697,0.1311341044433086,0.1434000601172717,0.049170551647822545,0.06877909393541613,0.08473801288784347,0.09704102101702337,0.0,0.019665145790108186,0.03567016072566551,0.048008722064405304
41,45.0,10.0,62.145257067272894,10.182408883346517,50.0,3240.0,0.30131416358582813,0.33606344808424465,0.36726070366079255,0.39489397566841833,0.2659064078229488,0.3007800852197079,0.3320891808129584,0.35982164477668566,0.2280203480195833,0.26301468191729693,0.2944322539769027,0.322260923399316,0.18761478222207187,0.22272590800926564,0.2542484774926111,0.282170263273378,0.1446492216157345,0.17987315060674153,0.21149712671851556,0.2395088404849508,0.09908396808998868,0.13441659207424156,0.16613827637538078,0.19423663414154035,0.05088019060935057,0.0863172867926972,0.11813287766286037,0.1463145038030918,0.0,0.03553723631797521,0.06744283375334457,0.0957042652739926,0.30131416358582813,0.33606344808424465,0.36726070366079255,0.39489397566841833,0.2659064078229488,0.3007800852197079,0.3320891808129584,0.35982164477668566,0.2280203480195833,0.26301468191729693,0.2944322539769027,0.322260923399316,0.18761478222207187,0.22272590800926564,0.2542484774926111,0.282170263273378,0.1446492216157345,0.17987315060674153,0.21149712671851556,0.2395088404849508,0.09908396808998868,0.13441659207424156,0.16613827637538078,0.19423663414154035,0.05088019060935057,0.0863172867926972,0.11813287766286037,0.1463145038030918,0.0,0.03553723631797521,0.06744283375334457,0.0957042652739926
42,45.0,15.0,61.201160731115905,14.440952255126035,50.0,3240.0,0.3204616263387006,0.3705455423138769,0.41711764856772326,0.46016025382239784,0.2823770988005247,0.33263555590176686,0.3793703055333727,0.4225635209697119,0.2417932673118913,0.2922207938700069,0.3391130785911359,0.382452165591496,0.1986697738276442,0.24926071833357036,0.2963052618177751,0.33978532576504156,0.15296701445819488,0.203715551819814,0.2509069155726182,0.2945229113205377,0.10464621545101398,0.1555463538224177,0.20287894358752467,0.24662568142957678,0.05366950778537704,0.10471509594180264,0.15218316861797654,0.1960553207310854,0.0,0.05118473522778308,0.09878240626755963,0.1427745136036659,0.3204616263387006,0.3705455423138769,0.41711764856772326,0.46016025382239784,0.2823770988005247,0.33263555590176686,0.3793703055333727,0.4225635209697119,0.2417932673118913,0.2922207938700069,0.3391130785911359,0.382452165591496,0.1986697738276442,0.24926071833357036,0.2963052618177751,0.33978532576504156,0.15296701445819488,0.203715551819814,0.2509069155726182,0.2945229113205377,0.10464621545101398,0.1555463538224177,0.20287894358752467,0.24662568142957678,0.05366950778537704,0.10471509594180264,0.15218316861797654,0.1960553207310854,0.0,0.05118473522778308,0.09878240626755963,0.1427745136036659
43,46.0,-15.0,63.154351963282366,-11.900748349499446,50.0,3240.0,0.4327933892333855,0.38881305107405484,0.3413630808015919,0.29046094074958456,0.39925137838092106,0.3551113333584725,0.3074894068623015,0.25640320280748513,0.363282337788277,0.3189871185687351,0.2711981080076169,0.21993304580030945,0.3248451938160093,0.28039949480397486,0.23244844602303957,0.18100991690439192,0.2838995112616633,0.23930818391607897,0.1912003114366395,0.1395938867135223,0.24040556930623166,0.19567361694565097,0.14741429840773163,0.09564572354504658,0.1943244365976149,0.1494570087132025,0.10105177879055614,0.04912696694142193,0.14561804509267648,0.10062043119085477,0.05207497500156136,0.0,0.4327933892333855,0.38881305107405484,0.3413630808015919,0.29046094074958456,0.39925137838092106,0.3551113333584725,0.3074894068623015,0.25640320280748513,0.363282337788277,0.3189871185687351,0.2711981080076169,0.21993304580030945,0.3248451938160093,0.28039949480397486,0.23244844602303957,0.18100991690439192,0.2838995112616633,0.23930818391607897,0.1912003114366395,0.1395938867135223,0.24040556930623166,0.19567361694565097,0.14741429840773163,0.09564572354504658,0.1943244365976149,0.1494570087132025,0.10105177879055614,0.04912696694142193,0.14561804509267648,0.10062043119085477,0.05207497500156136,0.0
44,46.0,-10.0,64.13199233851154,-7.49089759542985,50.0,3240.0,0.3663146129968107,0.3380355420091915,0.30625135719383456,0.2709738629302962,0.3353329045037372,0.3069485962218905,0.2750462901795277,0.2396378901299478,0.3019512754055435,0.2734645851700196,0.24144735938933984,0.20591159731898884,0.2661280183511355,0.23754190778338807,0.20541308283824877,0.16975363423007256,0.227822016666598,0.19913955084627064,0.16690256324115718,0.13112323181706026,0.18699282110613766,0.1582171654129048,0.12587556405330358,0.08998027788102979,0.1436007259587589,0.11473514258954312,0.08229258488886307,0.04628539208745725,0.09760684412841059,0.06865468830274295,0.03611493594023201,0.0,0.3663146129968107,0.3380355420091915,0.30625135719383456,0.2709738629302962,0.3353329045037372,0.3069485962218905,0.2750462901795277,0.2396378901299478,0.3019512754055435,0.2734645851700196,0.24144735938933984,0.20591159731898884,0.2661280183511355,0.23754190778338807,0.20541308283824877,0.16975363423007256,0.227822016666598,0.19913955084627064,0.16690256324115718,0.13112323181706026,0.18699282110613766,0.1582171654129048,0.12587556405330358,0.08998027788102979,0.1436007259587589,0.11473514258954312,0.08229258488886307,0.04628539208745725,0.09760684412841059,0.06865468830274295,0.03611493594023201,0.0
45,46.0,-5.0,64.721568679078,-3.0126206818066317,50.0,3240.0,0.3068038200300011,0.2943919719357926,0.27845461031975943,0.25899768692979214,0.27732386217896815,0.26486516880171546,0.24886769445625873,0.22933744211653367,0.24546143525588568,0.23295713332262508,0.2169011324519148,0.19729948490802868,0.21117449826344273,0.19862587170199256,0.18251299102917157,0.16284195577520305,0.1744215709886235,0.1618299497408167,0.1456618949882403,0.12592355141769093,0.13516181106936995,0.12252856975542535,0.10630710393430548,0.08650360125900042,0.09335509055278743,0.08068164699133311,0.06440858850626142,0.04454214344981795,0.04896207156157356,0.036249885150519634,0.01992710572578185,0.0,0.3068038200300011,0.2943919719357926,0.27845461031975943,0.25899768692979214,0.27732386217896815,0.26486516880171546,0.24886769445625873,0.22933744211653367,0.24546143525588568,0.23295713332262508,0.2169011324519148,0.19729948490802868,0.21117449826344273,0.19862587170199256,0.18251299102917157,0.16284195577520305,0.1744215709886235,0.1618299497408167,0.1456618949882403,0.12592355141769093,0.13516181106936995,0.12252856975542535,0.10630710393430548,0.08650360125900042,0.09335509055278743,0.08068164699133311,0.06440858850626142,0.04454214344981795,0.04896207156157356,0.036249885150519634,0.01992710572578185,0.0
46,46.0,0.0,64.91859395303415,1.4999999999999998,50.0,3240.0,0.2546069105393431,0.2581372802371555,0.2581372802371555,0.2546069105393431,0.22556707371175785,0.2291108234991413,0.2291108234991413,0.22556707371175785,0.19415220063226352,0.19770898061589268,0.19770898061589268,0.19415220063226352,0.16032020189503335,0.16388964871926814,0.16388964871926814,0.16032020189503335,0.1240295373784847,0.1276112745573124,0.1276112745573124,0.1240295373784847,0.08523929321598299,0.08883293150729145,0.08883293150729145,0.08523929321598299,0.043909258308957845,0.0475143961300493,0.0475143961300493,0.043909258308957845,0.0,0.0036162238828136694,0.0036162238828136694,0.0,0.2546069105393431,0.2581372802371555,0.2581372802371555,0.2546069105393431,0.22556707371175785,0.2291108234991413,0.2291108234991413,0.22556707371175785,0.19415220063226352,0.19770898061589268,0.19770898061589268,0.19415220063226352,0.16032020189503335,0.16388964871926814,0.16388964871926814,0.16032020189503335,0.1240295373784847,0.1276112745573124,0.1276112745573124,0.1240295373784847,0.08523929321598299,0.08883293150729145,0.08883293150729145,0.08523929321598299,0.043909258308957845,0.0475143961300493,0.0475143961300493,0.043909258308957845,0.0,0.0036162238828136694,0.0036162238828136694,0.0
47,46.0,5.0,64.721568679078,6.012620681806631,50.0,3240.0,0.25899768692979214,0.27845461031975943,0.2943919719357926,0.3068038200300011,0.22933744211653367,0.24886769445625873,0.26486516880171546,0.27732386217896815,0.19729948490802868,0.2169011324519148,0.23295713332262508,0.24546143525588568,0.16284195577520305,0.18251299102917157,0.19862587170199256,0.21117449826344273,0.12592355141769093,0.1456618949882403,0.1618299497408167,0.1744215709886235,0.08650360125900042,0.10630710393430548,0.12252856975542535,0.13516181106936995,0.04454214344981795,0.06440858850626142,0.08068164699133311,0.09335509055278743,0.0,0.01992710572578185,0.036249885150519634,0.04896207156157356,0.25899768692979214,0.27845461031975943,0.2943919719357926,0.3068038200300011,0.22933744211653367,0.24886769445625873,0.26486516880171546,0.27732386217896815,0.19729948490802868,0.2169011324519148,0.23295713332262508,0.24546143525588568,0.16284195577520305,0.18251299102917157,0.19862587170199256,0.21117449826344273,0.12592355141769093,0.1456618949882403,0.1618299497408167,0.1744215709886235,0.08650360125900042,0.10630710393430548,0.12252856975542535,0.13516181106936995,0.04454214344981795,0.06440858850626142,0.08068164699133311,0.09335509055278743,0.0,0.01992710572578185,0.036249885150519634,0.04896207156157356
48,46.0,10.0,64.13199233851154,10.490897595429848,50.0,3240.0,0.2709738629302962,0.30625135719383456,0.3380355420091915,0.3663146129968107,0.2396378901299478,0.2750462901795277,0.3069485962218905,0.3353329045037372,0.20591159731898884,0.24144735938933984,0.2734645851700196,0.3019512754055435,0.16975363423007256,0.20541308283824877,0.23754190778338807,0.2661280183511355,0.13112323181706026,0.16690256324115718,0.19913955084627064,0.227822016666598,0.08998027788102979,0.12587556405330358,0.1582171654129048,0.18699282110613766,0.04628539208745725,0.08229258488886307,0.11473514258954312,0.1436007259587589,0.0,0.03611493594023201,0.06865468830274295,0.09760684412841059,0.2709738629302962,0.30625135719383456,0.3380355420091915,0.3663146129968107,0.2396378901299478,0.2750462901795277,0.3069485962218905,0.3353329045037372,0.20591159731898884,0.24144735938933984,0.2734645851700196,0.3019512754055435,0.16975363423007256,0.20541308283824877,0.23754190778338807,0.2661280183511355,0.13112323181706026,0.16690256324115718,0.19913955084627064,0.227822016666598,0.08998027788102979,0.12587556405330358,0.1582171654129048,0.18699282110613766,0.04628539208745725,0.08229258488886307,0.11473514258954312,0.1436007259587589,0.0,0.03611493594023201,0.06865468830274295,0.09760684412841059
49,46.0,15.0,63.154351963282366,14.900748349499445,50.0,3240.0,0.29046094074958456,0.3413630808015919,0.38881305107405484,0.4327933892333855,0.25640320280748513,0.3074894068623015,0.3551113333584725,0.39925137838092106,0.21993304580030945,0.2711981080076169,0.3189871185687351,0.363282337788277,0.18100991690439192,0.23244844602303957,0.28039949480397486,0.3248451938160093,0.1395938867135223,0.1912003114366395,0.23930818391607897,0.2838995112616633,0.09564572354504658,0.14741429840773163,0.19567361694565097,0.24040556930623166,0.04912696694142871,0.10105177879056292,0.1494570087132025,0.1943244365976149,0.0,0.05207497500156136,0.10062043119085477,0.14561804509268325,0.29046094074958456,0.3413630808015919,0.38881305107405484,0.4327933892333855,0.25640320280748513,0.3074894068623015,0.3551113333584725,0.39925137838092106,0.21993304580030945,0.2711981080076169,0.3189871185687351,0.363282337788277,0.18100991690439192,0.23244844602303957,0.28039949480397486,0.3248451938160093,0.1395938867135223,0.1912003114366395,0.23930818391607897,0.2838995112616633,0.09564572354504658,0.14741429840773163,0.19567361694565097,0.24040556930623166,0.04912696694142871,0.10105177879056292,0.1494570087132025,0.1943244365976149,0.0,0.05207497500156136,0.10062043119085477,0.14561804509268325
50,47.0,-15.0,65.1708131436993,-12.377472276320516,50.0,3240.0,0.4057287705104781,0.36081701075018796,0.31249634275895977,0.26078397618946897,0.37619047217831064,0.3311100258293498,0.2826082505958069,0.23070250309787851,0.3443138887130855,0.2990690667242958,0.25039080523851154,0.1982966025360368,0.31005792619790484,0.26465320583995233,0.2158032571748428,0.16352571458855925,0.2733820003262099,0.22782202130645474,0.17880535847559126,0.1263497765332158,0.23424610994701553,0.18853567000932497,0.139357435274568,0.0867292947366469,0.19261091030353303,0.1467549603261561,0.09742045996883279,0.04462541628470751,0.14843778560647844,0.10244142421430652,0.0529561227875772,0.0,0.4057287705104781,0.36081701075018796,0.31249634275895977,0.26078397618946897,0.37619047217831064,0.3311100258293498,0.2826082505958069,0.23070250309787851,0.3443138887130855,0.2990690667242958,0.25039080523851154,0.1982966025360368,0.31005792619790484,0.26465320583995233,0.2158032571748428,0.16352571458855925,0.2733820003262099,0.22782202130645474,0.17880535847559126,0.1263497765332158,0.23424610994701553,0.18853567000932497,0.139357435274568,0.0867292947366469,0.19261091030353303,0.1467549603261561,0.09742045996883279,0.04462541628470751,0.14843778560647844,0.10244142421430652,0.0529561227875772,0.0
51,47.0,-10.0,66.18323251384301,-7.81074361414115,50.0,3240.0,0.3380498725497977,0.30912891477166626,0.27676259799460834,0.24096256030285115,0.311107255636763,0.282075082393226,0.24958447572712508,0.21364717678286002,0.281854291604071,0.25271361647590584,0.2201017494241273,0.18403053111941825,0.25024930667414724,0.22100295244729756,0.18827297633694778,0.15207131483243827,0.2162510889039946,0.1869019852629027,0.1540571706790445,0.11772867358515396,0.1798189622625814,0.15037014314634112,0.11741387699058033,0.08096228013532127,0.14091286061496144,0.11136746124333809,0.07830324342470292,0.04173240721694831,0.09949340125302795,0.06985465483187953,0.036686094600496134,0.0,0.3380498725497977,0.30912891477166626,0.27676259799460834,0.24096256030285115,0.311107255636763,0.282075082393226,0.24958447572712508,0.21364717678286002,0.281854291604071,0.25271361647590584,0.2201017494241273,0.18403053111941825,0.25024930667414724,0.22100295244729756,0.18827297633694778,0.15207131483243827,0.2162510889039946,0.1869019852629027,0.1540571706790445,0.11772867358515396,0.1798189622625814,0.15037014314634112,0.11741387699058033,0.08096228013532127,0.14091286061496144,0.11136746124333809,0.07830324342470292,0.04173240721694831,0.09949340125302795,0.06985465483187953,0.036686094600496134,0.0
52,47.0,-5.0,66.79378269414629,-3.1731545710774642,50.0,3240.0,0.27745222756522075,0.26468966159601626,0.2484607363160713,0.22877132098149644,0.25203065917095224,0.23921834524644692,0.22292620256807702,0.20316015349107308,0.22431663921183576,0.2114557573769694,0.19510189613868995,0.1752610291871272,0.19426819373237106,0.1813599727287733,0.1649459535977207,0.14503215951048026,0.16184378093552404,0.14888949723730632,0.13241694148677305,0.11243218439583696,0.1270023654122897,0.11400334211183094,0.09747393020837392,0.07742024593075279,0.08970349240899889,0.07666109795551018,0.060076567959339224,0.03995606206290967,0.049907361772427196,0.0368230085671985,0.020185154350676266,0.0,0.27745222756522075,0.26468966159601626,0.2484607363160713,0.22877132098149644,0.25203065917095224,0.23921834524644692,0.22292620256807702,0.20316015349107308,0.22431663921183576,0.2114557573769694,0.19510189613868995,0.1752610291871272,0.19426819373237106,0.1813599727287733,0.1649459535977207,0.14503215951048026,0.16184378093552404,0.14888949723730632,0.13241694148677305,0.11243218439583696,0.1270023654122897,0.11400334211183094,0.09747393020837392,0.07742024593075279,0.08970349240899889,0.07666109795551018,0.060076567959339224,0.03995606206290967,0.049907361772427196,0.0368230085671985,0.020185154350676266,0.0
53,47.0,0.0,66.99781702907676,1.4999999999999998,50.0,3240.0,0.22428518853402607,0.2277566320300434,0.2277566320300434,0.22428518853402607,0.1993070463395216,0.20279207518680734,0.20279207518680734,0.1993070463395216,0.17204394510625928,0.17554224019469833,0.17554224019469833,0.17204394510625928,0.14245387496057102,0.14596510390467704,0.14596510390467704,0.14245387496057102,0.11049524706622724,0.11401906446191566,0.11401906446191566,0.11049524706622724,0.07612696770414959,0.07966301542641888,0.07966301542641888,0.07612696770414959,0.039308512436969215,0.04285641997762979,0.04285641997762979,0.039308512436969215,0.0,0.003559384844509109,0.003559384844509109,0.0,0.22428518853402607,0.2277566320300434,0.2277566320300434,0.22428518853402607,0.1993070463395216,0.20279207518680734,0.20279207518680734,0.1993070463395216,0.17204394510625928,0.17554224019469833,0.17554224019469833,0.17204394510625928,0.14245387496057102,0.14596510390467704,0.14596510390467704,0.14245387496057102,0.11049524706622724,0.11401906446191566,0.11401906446191566,0.11049524706622724,0.07612696770414959,0.07966301542641888,0.07966301542641888,0.07612696770414959,0.039308512436969215,0.04285641997762979,0.04285641997762979,0.039308512436969215,0.0,0.003559384844509109,0.003559384844509109,0.0
54,47.0,5.0,66.79378269414629,6.173154571077463,50.0,3240.0,0.22877132098149644,0.2484607363160713,0.26468966159601626,0.27745222756522075,0.20316015349107308,0.22292620256807702,0.23921834524644692,0.25203065917095224,0.1752610291871272,0.19510189613868995,0.2114557573769694,0.22431663921183576,0.1450321595104735,0.1649459535977207,0.1813599727287733,0.19426819373237106,0.11243218439583696,0.13241694148677305,0.14888949723730632,0.16184378093552404,0.07742024593075279,0.09747393020837392,0.11400334211183094,0.1270023654122897,0.03995606206290967,0.060076567959339224,0.07666109795551018,0.08970349240899889,0.0,0.020185154350676266,0.0368230085671985,0.049907361772427196,0.22877132098149644,0.2484607363160713,0.26468966159601626,0.27745222756522075,0.20316015349107308,0.22292620256807702,0.23921834524644692,0.25203065917095224,0.1752610291871272,0.19510189613868995,0.2114557573769694,0.22431663921183576,0.1450321595104735,0.1649459535977207,0.1813599727287733,0.19426819373237106,0.11243218439583696,0.13241694148677305,0.14888949723730632,0.16184378093552404,0.07742024593075279,0.09747393020837392,0.11400334211183094,0.1270023654122897,0.03995606206290967,0.060076567959339224,0.07666109795551018,0.08970349240899889,0.0,0.020185154350676266,0.0368230085671985,0.049907361772427196
55,47.0,10.0,66.18323251384301,10.810743614141149,50.0,3240.0,0.24096256030285115,0.27676259799460834,0.30912891477166626,0.3380498725497977,0.21364717678286002,0.24958447572712508,0.282075082393226,0.311107255636763,0.18403053111941825,0.2201017494241273,0.25271361647590584,0.281854291604071,0.15207131483243827,0.18827297633694778,0.22100295244729756,0.25024930667414724,0.11772867358515396,0.1540571706790445,0.1869019852629027,0.2162510889039946,0.08096228013532127,0.11741387699058033,0.15037014314634112,0.17981896226257463,0.04173240721694831,0.07830324342470292,0.11136746124333809,0.14091286061496144,0.0,0.036686094600496134,0.06985465483187953,0.09949340125302795,0.24096256030285115,0.27676259799460834,0.30912891477166626,0.3380498725497977,0.21364717678286002,0.24958447572712508,0.282075082393226,0.311107255636763,0.18403053111941825,0.2201017494241273,0.25271361647590584,0.281854291604071,0.15207131483243827,0.18827297633694778,0.22100295244729756,0.25024930667414724,0.11772867358515396,0.1540571706790445,0.1869019852629027,0.2162510889039946,0.08096228013532127,0.11741387699058033,0.15037014314634112,0.17981896226257463,0.04173240721694831,0.07830324342470292,0.11136746124333809,0.14091286061496144,0.0,0.036686094600496134,0.06985465483187953,0.09949340125302795
56,47.0,15.0,65.1708131436993,15.377472276320514,50.0,3240.0,0.26078397618946897,0.31249634275895977,0.36081701075018796,0.4057287705104781,0.23070250309787851,0.2826082505958069,0.3311100258293498,0.37619047217831064,0.1982966025360368,0.25039080523851154,0.2990690667242958,0.3443138887130855,0.16352571458855925,0.2158032571748428,0.26465320583995233,0.31005792619790484,0.1263497765332158,0.17880535847559126,0.22782202130645474,0.2733820003262099,0.0867292947366469,0.139357435274568,0.18853567000932497,0.23424610994701553,0.04462541628470751,0.09742045996883279,0.1467549603261561,0.19261091030353303,0.0,0.0529561227875772,0.10244142421430652,0.14843778560647844,0.26078397618946897,0.31249634275895977,0.36081701075018796,0.4057287705104781,0.23070250309787851,0.2826082505958069,0.3311100258293498,0.37619047217831064,0.1982966025360368,0.25039080523851154,0.2990690667242958,0.3443138887130855,0.16352571458855925,0.2158032571748428,0.26465320583995233,0.31005792619790484,0.1263497765332158,0.17880535847559126,0.22782202130645474,0.2733820003262099,0.0867292947366469,0.139357435274568,0.18853567000932497,0.23424610994701553,0.04462541628470751,0.09742045996883279,0.1467549603261561,0.19261091030353303,0.0,0.0529561227875772,0.10244142421430652,0.14843778560647844
57,48.0,-15.0,67.25513867177072,-12.872383528350046,50.0,3240.0,0.37898374095842624,0.33314679562349997,0.28396250927986944,0.23144781591361518,0.3533961967611913,0.3073817354587295,0.2580073854980866,0.20529023245027817,0.3255600669660924,0.27937216448856655,0.22981210713568354,0.1768971272507084,0.29543442548704185,0.24907732633181076,0.19933609900266955,0.14622811755465984,0.262978732490356,0.21645684777591714,0.16653916580067452,0.11324319703068708,0.22815290484621983,0.18147080871647284,0.13138156151709884,0.07790280459267333,0.1909173867794265,0.14407981230362749,0.09382405903440308,0.04016789344015088,0.1512332203859075,0.10424505496573101,0.05382801962850386,0.0,0.37898374095842624,0.33314679562349997,0.28396250927986944,0.23144781591361518,0.3533961967611913,0.3073817354587295,0.2580073854980866,0.20529023245027817,0.3255600669660924,0.27937216448856655,0.22981210713568354,0.1768971272507084,0.29543442548704185,0.24907732633181076,0.19933609900266955,0.14622811755465984,0.262978732490356,0.21645684777591714,0.16653916580067452,0.11324319703068708,0.22815290484621983,0.18147080871647284,0.13138156151709884,0.07790280459267333,0.1909173867794265,0.14407981230362749,0.09382405903440308,0.04016789344015088,0.1512332203859075,0.10424505496573101,0.05382801962850386,0.0
58,48.0,-10.0,68.30366387791106,-8.1427919647088,50.0,3240.0,0.31011691984498296,0.28055793141472285,0.24761421501861478,0.21129722690459635,0.287159977098584,0.25748388463873234,0.2244098442390552,0.18794941837094437,0.26198316470392896,0.23219253030334608,0.19899101448607062,0.1623902827513983,0.23454503141249702,0.20464252850554634,0.17131650954246788,0.13457873968105896,0.2048044647711382,0.1747928763484274,0.1413454482161386,0.10447404165193137,0.17272076184414742,0.1426029783290305,0.10903735435707003,0.07203584362350181,0.13825370033950202,0.10803271713412306,0.07435222728658947,0.037224273050061873,0.10136360980711738,0.0710425245139596,0.037250612311285076,0.0,0.31011691984498296,0.28055793141472285,0.24761421501861478,0.21129722690459635,0.287159977098584,0.25748388463873234,0.2244098442390552,0.18794941837094437,0.26198316470392896,0.23219253030334608,0.19899101448607062,0.1623902827513983,0.23454503141249702,0.20464252850554634,0.17131650954246788,0.13457873968105896,0.2048044647711382,0.1747928763484274,0.1413454482161386,0.10447404165193137,0.17272076184414742,0.1426029783290305,0.10903735435707003,0.07203584362350181,0.13825370033950202,0.10803271713412306,0.07435222728658947,0.037224273050061873,0.10136360980711738,0.0710425245139596,0.037250612311285076,0.0
59,48.0,-5.0,68.93598806346142,-3.3398129317391425,50.0,3240.0,0.24844285289589663,0.2353310442993072,0.21881292527749868,0.19889427475785657,0.22702602676268444,0.21386159095338766,0.19727721858123226,0.17727874328085966,0.2034076369952491,0.19019169213624804,0.1735424734619501,0.15346586772189172,0.17754596583242097,0.1642796799311585,0.14756708469769902,0.12741411831458507,0.14939960504893557,0.1360841952183903,0.11930975493568033,0.09908227204703118,0.11892752667479721,0.1055642582455083,0.08872956507505653,0.06842948281947987,0.08608915424321127,0.07267933972756051,0.055786045181532344,0.03541535213546631,0.05084443423653272,0.037389432147655256,0.020439245605121822,0.0,0.24844285289589663,0.2353310442993072,0.21881292527749868,0.19889427475785657,0.22702602676268444,0.21386159095338766,0.19727721858123226,0.17727874328085966,0.2034076369952491,0.19019169213624804,0.1735424734619501,0.15346586772189172,0.17754596583242097,0.1642796799311585,0.14756708469769902,0.12741411831458507,0.14939960504893557,0.1360841952183903,0.11930975493568033,0.09908227204703118,0.11892752667479721,0.1055642582455083,0.08872956507505653,0.06842948281947987,0.08608915424321127,0.07267933972756051,0.055786045181532344,0.03541535213546631,0.05084443423653272,0.037389432147655256,0.020439245605121822,0.0
60,48.0,0.0,69.14729885956196,1.4999999999999998,50.0,3240.0,0.19431428624823607,0.19772590528414322,0.19772590528414322,0.19431428624823607,0.17334418514406272,0.17676954945429776,0.17676954945429776,0.17334418514406272,0.15018005699476938,0.15361887748531375,0.15361887748531375,0.15018005699476938,0.12478016022299845,0.1282321348073916,0.1282321348073916,0.12478016022299845,0.09710305210907152,0.1005678658954224,0.1005678658954224,0.09710305210907152,0.06710765931218808,0.07058498482902117,0.07058498482902117,0.06710765931218808,0.034753348963167764,0.0382428464236771,0.0382428464236771,0.034753348963167764,0.0,0.0035013176042771803,0.0035013176042771803,0.0,0.19431428624823607,0.19772590528414322,0.19772590528414322,0.19431428624823607,0.17334418514406272,0.17676954945429776,0.17676954945429776,0.17334418514406272,0.15018005699476938,0.15361887748531375,0.15361887748531375,0.15018005699476938,0.12478016022299845,0.1282321348073916,0.1282321348073916,0.12478016022299845,0.09710305210907152,0.1005678658954224,0.1005678658954224,0.09710305210907152,0.06710765931218808,0.07058498482902117,0.07058498482902117,0.06710765931218808,0.034753348963167764,0.0382428464236771,0.0382428464236771,0.034753348963167764,0.0,0.0035013176042771803,0.0035013176042771803,0.0
